73876,7
73986,7
74094,11
74202,6
74302,6
74402,11
74513,7
74621,4
74730,8
74840,13
74948,9
75055,5
75156,4
75258,3
75367,2
75478,0
75585,0
75697,0
75807,0
75917,0
76026,0

